Id,SalePrice
1614,95420.0
1615,87200.0
1616,88830.0
1617,87590.0
1618,124240.0
1619,178074.0
1620,129816.386
1621,150350.0
1622,139823.0
1623,232210.0
1624,193100.0
1625,145664.66666666666
1626,181729.0
1627,188967.3
1628,292214.54
1629,192144.8
1630,217322.79
1631,237155.0
1632,239363.96
1633,188950.0
1634,185569.5
1635,190400.0
1636,178296.9166666667
1637,165288.0
1638,240769.6
1639,154866.0
1640,238447.4
1641,161369.0
1642,187720.0
1643,224721.7
1644,215671.9
1645,159377.32
1646,168652.0
1647,193087.05
1648,133574.5
1649,131649.0
1650,123738.27333333332
1651,121771.61
1652,101215.08333333334
1653,105048.33333333334
1654,145751.0416666667
1655,166363.25
1656,146732.2916666667
1657,147605.0
1658,147605.0
1659,155432.0
1660,159192.0
1661,408475.08
1662,415070.22
1663,366654.38
1664,431198.59
1665,348763.4
1666,314957.57
1667,348477.83
1668,331459.02
1669,314136.33
1670,432842.0
1671,235442.66
1672,348891.2
1673,301171.84
1674,250719.46
1675,167467.75000000003
1676,147659.56666666668
1677,208557.47
1678,406552.24
1679,317208.21
1680,311511.44
1681,314060.09
1682,314642.36
1683,195794.5
1684,213978.44
1685,175491.66
1686,183032.05999999997
1687,205305.12
1688,181581.0
1689,193872.61
1690,196068.1
1691,211686.0
1692,298092.3
1693,231550.0
1694,180256.12
1695,182155.0
1696,240527.4
1697,182975.0
1698,299318.36
1699,310000.0
1700,193405.9
1701,264184.0
1702,266311.93
1703,266436.67
1704,260504.24
1705,224864.3
1706,313138.06
1707,198205.14166666663
1708,228532.812
1709,354411.36
1710,215696.05
1711,273349.13
1712,246912.0
1713,263195.33
1714,200086.4
1715,204705.5
1716,201204.19
1717,201899.1
1718,128914.0
1719,219723.55
1720,273394.63
1721,241405.48
1722,109324.0
1723,158990.2
1724,249458.53
1725,223112.5
1726,178718.0
1727,171507.83333333337
1728,203765.9
1729,178256.9
1730,162086.5
1731,151443.0
1732,129700.0
1733,124852.08
1734,126815.49
1735,130550.66
1736,119776.5
1737,368044.76
1738,194911.6
1739,180100.08714285717
1740,162886.25999999998
1741,155655.24238095238
1742,173021.31
1743,170740.28
1744,290504.32
1745,242758.0
1746,285907.54
1747,223769.0
1748,200899.5
1749,150195.0
1750,141611.5
1751,222076.8
1752,118165.0
1753,147445.0
1754,180884.3
1755,217014.7
1756,116383.32
1757,139210.83
1758,120119.8
1759,157231.0
1760,166193.0
1761,153122.0
1762,134094.64
1763,174671.7
1764,136199.25
1765,168196.5
1766,159220.0
1767,204940.8
1768,134280.48
1769,211966.0
1770,147456.8333333333
1771,134271.48
1772,133522.4
1773,118515.1
1774,157089.0
1775,140860.16666666666
1776,148669.5
1777,129412.5
1778,120807.0
1779,131293.25
1780,190891.0
1781,140230.25
1782,108212.95
1783,142927.0
1784,96821.6
1785,128099.75
1786,116345.76
1787,154815.0
1788,51672.44
1789,117044.58
1790,95024.93
1791,193107.0
1792,151135.5
1793,169514.5
1794,151593.0
1795,147233.83333333334
1796,134025.0
1797,138102.93
1798,134341.16666666666
1799,118165.0
1800,137532.83
1801,108874.58
1802,153070.0
1803,154155.0
1804,139572.51
1805,144259.75
1806,121147.36
1807,177784.0
1808,146376.87
1809,110788.11
1810,135239.08333333334
1811,89881.0
1812,102356.74
1813,103653.66666666666
1814,80969.0
1815,62137.77
1816,107315.26
1817,118683.76
1818,137378.25
1819,115458.53
1820,88531.76
1821,125106.09
1822,174534.5
1823,70228.86
1824,110353.54
1825,129923.84
1826,118006.3
1827,108892.3
1828,121095.18
1829,111177.86
1830,163399.0
1831,155167.35
1832,104608.46
1833,140441.5
1834,118226.42
1835,147637.5
1836,139652.38
1837,97982.6
1838,140259.0
1839,90868.82
1840,152525.0
1841,141780.25
1842,115397.09
1843,144539.0
1844,149260.0
1845,143946.64
1846,218539.7
1847,140930.64
1848,57052.62
1849,131197.28
1850,124947.75
1851,141010.66666666666
1852,129624.0
1853,109372.07142857142
1854,186328.72
1855,200828.25
1856,231125.0
1857,142378.27
1858,121326.66166666668
1859,121549.67166666668
1860,138092.76666666666
1861,121549.67166666668
1862,256191.24
1863,230306.88
1864,230306.88
1865,405751.49
1866,330233.3
1867,275986.84
1868,207199.35
1869,197685.84
1870,276707.46
1871,298165.97
1872,172966.2
1873,238146.9
1874,126457.5
1875,231659.3
1876,181561.5
1877,206876.62
1878,206772.31
1879,160064.5
1880,141514.02333333332
1881,245302.0
1882,287092.34
1883,194186.8
1884,200684.69
1885,263293.67
1886,262274.3
1887,197637.9
1888,260741.48
1889,172559.96
1890,119441.14
1891,146478.3333333333
1892,121442.32
1893,135542.75
1894,136816.0
1895,133699.5
1896,138934.75
1897,127544.34
1898,117774.42
1899,171544.0
1900,159762.75
1901,150370.5
1902,147788.0
1903,199145.0
1904,123349.5
1905,185938.0
1906,132960.87
1907,223716.0
1908,134964.79166666666
1909,130495.41666666666
1910,130495.41666666666
1911,183505.0
1912,256287.6
1913,111116.58
1914,89894.22
1915,249772.72
1916,75878.42
1917,283037.63
1918,136526.5
1919,180387.9866666667
1920,148235.0
1921,426799.06
1922,429535.34
1923,184429.0
1924,252379.0
1925,204800.7
1926,344676.97
1927,145154.5
1928,156533.0
1929,122975.41666666669
1930,120516.0
1931,136655.57
1932,150755.0
1933,154397.0
1934,179577.5
1935,184413.0
1936,207070.0
1937,218232.65
1938,169263.4
1939,250412.83
1940,216831.0
1941,183559.0
1942,191584.4
1943,256968.0
1944,311275.5
1945,352274.95
1946,224486.7
1947,308737.91
1948,228287.7
1949,231782.68
1950,191320.0
1951,265738.0
1952,247664.0
1953,175068.0
1954,206040.0
1955,149007.0
1956,246569.51
1957,155268.0
1958,339186.13
1959,132281.845
1960,121832.76
1961,131075.14333333334
1962,101215.08333333334
1963,98973.66666666669
1964,114466.08333333334
1965,146141.0
1966,154993.25
1967,284729.99
1968,322299.64
1969,351989.58
1970,389942.31
1971,391941.11
1972,346507.73
1973,333022.75
1974,298873.22
1975,401691.18
1976,302381.7
1977,335396.6
1978,337876.61
1979,335831.41
1980,233064.69
1981,317738.8
1982,242308.35
1983,242308.35
1984,158762.75
1985,218618.26
1986,210969.02
1987,174613.86666666667
1988,181486.9
1989,189688.5
1990,219391.0
1991,195370.84
1992,205077.0
1993,172955.0
1994,232644.4
1995,202905.0
1996,245055.0
1997,337168.44
1998,332844.67
1999,234743.55
2000,298001.56
2001,298901.0
2002,240197.17
2003,259649.93
2004,290999.23
2005,258289.3
2006,225132.84
2007,296068.53
2008,195985.64
2009,186974.8
2010,233851.5
2011,116829.5
2012,192447.41
2013,186914.32
2014,185297.82
2015,260637.0
2016,180541.12
2017,186624.0
2018,123432.5
2019,143788.33
2020,122199.72
2021,126102.33
2022,209841.1
2023,154045.5
2024,198297.5
2025,411395.03
2026,169779.1
2027,153564.28666666668
2028,151638.218
2029,172761.0
2030,323344.54
2031,325602.92
2032,320043.54
2033,324464.54
2034,164507.75
2035,211376.52
2036,195258.0
2037,195258.0
2038,360047.54
2039,269329.0
2040,561470.69
2041,262126.1
2042,192383.0
2043,205315.0
2044,218000.5
2045,225790.0
2046,157145.0
2047,137929.015
2048,138564.5
2049,151786.0
2050,229223.8
2051,125456.5
2052,161584.0
2053,140509.0
2054,102200.58
2055,154266.0
2056,140230.25
2057,122112.0
2058,232687.4
2059,130815.4
2060,128905.25
2061,180806.0
2062,130281.0
2063,142272.5
2064,144728.93
2065,126195.81
2066,197945.0
2067,136317.16
2068,147509.32
2069,91133.09
2070,143742.0
2071,100441.25
2072,153743.0
2073,162306.0
2074,194713.0
2075,152621.5
2076,122714.0
2077,137532.83
2078,141499.33
2079,153070.0
2080,118807.83333333331
2081,150625.99999999997
2082,129140.0
2083,133271.0
2084,116507.66666666666
2085,135022.66
2086,122688.38666666666
2087,146530.0
2088,90294.3
2089,100206.9
2090,119712.34
2091,108011.5
2092,106727.76
2093,99168.0
2094,129875.5
2095,182900.0
2096,98626.04
2097,101274.0
2098,138539.3333333333
2099,59817.08
2100,119792.72
2101,123504.79
2102,136777.75
2103,97450.28
2104,155953.0
2105,101857.0
2106,94760.9
2107,173721.79
2108,128935.25
2109,123417.64
2110,117572.0
2111,165679.0
2112,143688.34
2113,102327.11
2114,120412.17
2115,115290.68
2116,103683.8
2117,120013.68
2118,110767.5
2119,139742.22
2120,108437.68
2121,109640.25
2122,104174.5
2123,98347.43
2124,165158.0
2125,132578.15333333335
2126,171121.0
2127,140194.25
2128,118530.87
2129,115531.75
2130,138009.33333333334
2131,132558.0
2132,120871.0
2133,118648.0
2134,140968.5
2135,120433.0
2136,90331.0
2137,117414.86
2138,142037.0
2139,186031.0
2140,140712.0
2141,145311.0
2142,136606.0
2143,135204.67
2144,150374.0
2145,127121.0
2146,220710.0
2147,152454.0
2148,129538.0
2149,158433.0
2150,228859.0
2151,150873.34
2152,129561.0
2153,116044.0
2154,105616.83
2155,153749.8333333333
2156,202180.5
2157,232699.1
2158,247315.9
2159,241087.9
2160,211951.93
2161,288792.45
2162,354247.23
2163,354247.23
2164,307906.5
2165,166314.0
2166,151374.0
2167,199954.5
2168,202593.0
2169,205092.45
2170,223276.0
2171,172548.0
2172,143953.5
2173,167052.0
2174,207745.75
2175,323837.97
2176,321661.33
2177,218261.56
2178,252265.0
2179,144057.0988095238
2180,185446.13333333333
2181,226729.0
2182,266121.39
2183,203012.54
2184,122651.5
2185,168492.0
2186,139951.0
2187,176560.0
2188,138938.5
2189,193443.9
2190,81987.25
2191,82097.61
2192,82778.61
2193,121386.0
2194,118108.0
2195,119360.09
2196,122811.4
2197,120069.4
2198,154989.5
2199,145676.0
2200,111419.5
2201,221068.0
2202,231338.0
2203,177626.5
2204,142318.98
2205,130058.75
2206,112988.11
2207,300912.77
2208,209032.0
2209,144560.4
2210,135849.79166666666
2211,119512.5
2212,115290.68
2213,109986.0
2214,114393.75
2215,119506.5
2216,128034.08
2217,105650.23
2218,74842.0
2219,74563.0
2220,105761.75
2221,249772.72
2222,169169.7514285714
2223,280108.5
2224,261219.0
2225,181249.0
2226,143736.0
2227,184064.28
2228,272968.44
2229,230175.87
2230,159024.32
2231,267949.96
2232,190864.0
2233,216061.4
2234,251371.0
2235,175197.0
2236,209172.63
2237,300413.41
2238,251787.27
2239,114530.0
2240,159969.01190476195
2241,136845.34
2242,131638.12476190474
2243,116074.5
2244,84710.0
2245,89737.33333333331
2246,140483.0
2247,95254.25
2248,125918.6
2249,128008.0
2250,164127.0
2251,151763.16
2252,152974.0
2253,188209.5
2254,182640.0
2255,179983.0
2256,183961.9
2257,201608.5
2258,203614.7
2259,181837.0
2260,216795.9
2261,228813.0
2262,218412.83
2263,315471.02
2264,367343.04
2265,187855.0
2266,308254.0
2267,261817.22
2268,415602.8
2269,163799.0
2270,205760.6
2271,210631.4
2272,219532.6
2273,176594.0
2274,153148.5
2275,183591.5
2276,184357.0
2277,150973.0
2278,158410.0
2279,132375.5
2280,141397.42
2281,173439.725
2282,175803.8333333333
2283,101814.79
2284,103489.79
2285,159628.0
2286,109400.0
2287,351871.31
2288,269894.21
2289,347264.28
2290,376591.98
2291,327394.04
2292,416654.35
2293,383585.05
2294,404215.79
2295,447064.76
2296,217307.95
2297,257044.57
2298,376676.32
2299,304911.2
2300,304228.26
2301,290581.96
2302,241887.44
2303,252031.9
2304,295192.93
2305,145454.71904761903
2306,145454.71904761903
2307,166972.75000000003
2308,220929.0
2309,297545.55
2310,242308.35
2311,214061.35
2312,190585.3
2313,172319.78
2314,234074.52
2315,171263.76
2316,175307.41
2317,186429.9
2318,168421.62
2319,186959.58
2320,186959.58
2321,265373.07
2322,174613.86666666667
2323,235613.06
2324,195196.95
2325,192990.51
2326,208981.04
2327,197859.0
2328,222697.0
2329,203737.86
2330,197427.3
2331,324329.0
2332,340965.36
2333,292896.7
2334,277453.7
2335,306806.77
2336,300653.17
2337,227342.84
2338,260128.42
2339,252294.04
2340,397477.2
2341,209759.14
2342,218200.0
2343,188650.0
2344,252665.89
2345,255843.25
2346,225132.84
2347,197410.9
2348,225132.84
2349,156255.72
2350,315231.41
2351,231477.0
2352,293392.29
2353,202626.2
2354,128744.0
2355,191299.1
2356,158990.2
2357,198712.6
2358,181927.0
2359,132376.5
2360,123411.5
2361,132106.28
2362,236888.9
2363,152569.0
2364,173514.0
2365,228475.0
2366,221054.61
2367,246355.22
2368,179495.33333333337
2369,240037.0
2370,172761.0
2371,173671.0
2372,208845.0
2373,208802.06
2374,239194.55
2375,247024.0
2376,193989.6
2377,252982.97
2378,175660.0
2379,159395.5
2380,161029.5
2381,175660.0
2382,190050.0
2383,209754.6
2384,231111.0
2385,160074.5
2386,150495.3333333333
2387,130985.65
2388,106933.68
2389,129206.0
2390,156602.0
2391,133504.66
2392,136887.23
2393,180406.0
2394,173541.5
2395,178111.0
2396,148252.0
2397,221819.1
2398,132790.0
2399,58580.33
2400,55237.33
2401,110207.83
2402,135424.0
2403,138818.515
2404,162863.0
2405,162910.5
2406,139535.0
2407,127203.0
2408,136532.16
2409,125799.16
2410,161830.5
2411,133521.5
2412,147311.0
2413,133682.25
2414,140423.75
2415,140196.095
2416,151215.0
2417,140183.16666666666
2418,134930.32
2419,125791.5
2420,134371.08
2421,113012.23
2422,163679.0
2423,108861.87
2424,141254.25
2425,177664.0
2426,110131.0
2427,131253.85
2428,193270.8
2429,135975.65
2430,130361.56
2431,127931.5
2432,141827.0
2433,136931.16666666666
2434,138173.5
2435,145387.83
2436,129235.11
2437,123330.0
2438,128786.0
2439,107548.93333333332
2440,128768.5
2441,93760.68
2442,97336.82666666668
2443,120720.33333333334
2444,116494.76
2445,82212.0
2446,119298.0
2447,282085.0
2448,136835.5
2449,123994.04666666666
2450,166864.0
2451,123642.48
2452,221907.79
2453,119138.46
2454,125044.25
2455,98386.5
2456,133588.49333333332
2457,119730.18
2458,115500.68
2459,110622.0
2460,129573.0
2461,126194.34
2462,134421.84
2463,107520.0
2464,156214.0
2465,171479.0
2466,136871.0
2467,149859.0
2468,91988.0
2469,90692.0
2470,218588.4
2471,203378.9
2472,160745.0
2473,122895.91333333332
2474,108009.38
2475,236195.0
2476,96999.78
2477,138618.5
2478,139753.0
2479,139062.08
2480,159162.5
2481,140644.0
2482,133465.5
2483,131055.08
2484,134239.5
2485,132263.63
2486,136781.0
2487,157483.32
2488,161105.0
2489,159303.0
2490,142212.0
2491,98515.38
2492,166837.0
2493,160268.0
2494,147850.8
2495,99025.11
2496,190935.7
2497,146710.66666666666
2498,111467.46
2499,97356.4
2500,108734.05142857142
2501,136475.0
2502,132580.62
2503,90760.0
2504,243997.15
2505,204938.8
2506,276273.95
2507,288219.96
2508,287047.25
2509,260138.5
2510,227788.5
2511,188106.5
2512,199800.1
2513,205847.0
2514,268114.6
2515,168673.4
2516,191277.3
2517,136903.0
2518,137143.6
2519,201828.41
2520,229762.4
2521,222028.5
2522,211645.0
2523,152233.0
2524,143312.13333333333
2525,158628.0
2526,135646.41333333333
2527,159184.5
2528,149472.0
2529,127298.04333333333
2530,125051.39
2531,201110.41
2532,197119.8
2533,209023.0
2534,271718.0
2535,296285.58
2536,249527.0
2537,253390.77
2538,214225.7
2539,196436.3
2540,164759.84
2541,218597.4
2542,154016.0
2543,127931.5
2544,120015.0
2545,172867.0
2546,149717.0
2547,140931.0
2548,157905.86666666667
2549,156759.43
2550,372399.44
2551,146478.3333333333
2552,124456.0
2553,82367.61
2554,119722.93
2555,124264.0
2556,116106.5
2557,126519.41
2558,127610.0
2559,149156.16666666666
2560,116900.5
2561,135576.0
2562,109472.04
2563,150065.16666666666
2564,163630.5
2565,148889.5
2566,110769.76
2567,132724.08333333334
2568,224263.1
2569,211001.0
2570,134964.79166666666
2571,150368.78
2572,230290.44
2573,238496.75
2574,253742.97
2575,131808.5
2576,112870.66666666666
2577,98317.5
2578,108817.22
2579,96787.25
2580,109085.0
2581,125829.78
2582,107359.0
2583,282917.35
2584,171955.0
2585,155822.5
2586,230691.38
2587,215013.5
2588,182484.0
2589,153342.0
2590,185989.28
2591,246684.1
2592,221712.4
2593,238268.3
2594,203062.0
2595,226800.0
2596,313803.7
2597,182528.5
2598,222974.36
2599,375033.13
2600,163366.5
2601,156460.72222222225
2602,90188.33333333331
2603,87010.46666666666
2604,87200.0
2605,89536.57142857142
2606,155328.0
2607,209865.25
2608,183732.3
2609,136094.37333333332
2610,112900.5
2611,108999.14
2612,155074.0
2613,148089.5
2614,140189.0
2615,151130.0
2616,141299.25
2617,144411.0
2618,228699.4
2619,195357.58
2620,178805.0
2621,194347.0
2622,196229.9
2623,305429.33
2624,229725.56
2625,334567.0
2626,184001.0
2627,233763.0
2628,372847.66
2629,468482.14
2630,350190.88
2631,473735.92
2632,432401.4
2633,299199.94
2634,412724.37
2635,170145.5
2636,200510.6
2637,188145.0
2638,220615.2
2639,161739.0
2640,169105.5
2641,122803.97
2642,183124.3333333333
2643,147682.1666666667
2644,114422.75
2645,109008.54
2646,105048.33333333334
2647,111700.54000000002
2648,136240.09523809524
2649,131031.0
2650,159838.0
2651,146456.0416666667
2652,410133.13
2653,372093.6
2654,260027.26
2655,358334.84
2656,428821.1
2657,291494.66
2658,264307.36
2659,331758.16
2660,301990.72
2661,378617.61
2662,347802.3
2663,288097.64
2664,303741.23
2665,323079.86
2666,307550.68
2667,172319.78
2668,205067.47
2669,172011.86
2670,300950.98
2671,196668.35
2672,164893.61800000002
2673,176110.07
2674,172144.07133333333
2675,163317.72800000003
2676,196919.7
2677,180086.0
2678,266095.05
2679,308314.0
2680,294894.39
2681,340417.44
2682,316286.8
2683,548945.44
2684,301544.1
2685,311371.35
2686,269632.86
2687,383738.37
2688,248020.8
2689,241512.3
2690,363626.96
2691,174712.12
2692,120131.75
2693,197533.69
2694,116829.5
2695,171853.5
2696,172363.5
2697,180538.4
2698,179658.82
2699,171507.83333333337
2700,171507.83333333337
2701,186844.0
2702,132293.0
2703,146698.5
2704,139727.0
2705,126815.49
2706,141046.0
2707,139073.0
2708,140810.87
2709,107040.76
2710,121915.41
2711,251363.0
2712,301380.0
2713,163980.1
2714,149845.208
2715,173021.31
2716,193817.0
2717,191098.9
2718,214336.35
2719,152629.5
2720,182163.0
2721,150235.0
2722,140748.015
2723,174085.5
2724,140544.0
2725,123417.5
2726,131149.0
2727,138605.4
2728,160410.5
2729,172546.0
2730,141194.5
2731,117018.0
2732,133699.75
2733,154048.0
2734,146797.0
2735,140356.25
2736,140029.25
2737,131508.5
2738,128994.015
2739,168724.0
2740,160070.5
2741,134323.08
2742,161690.0
2743,128659.0
2744,152197.0
2745,140965.16666666666
2746,140610.25
2747,152965.0
2748,137731.5
2749,142400.5
2750,150629.0
2751,157341.0
2752,261615.0
2753,152423.0
2754,170868.8
2755,156932.5
2756,95283.52
2757,96573.83
2758,99827.68
2759,134039.5
2760,116188.14
2761,150795.0
2762,149484.66666666666
2763,156570.0
2764,187696.5
2765,275010.3
2766,124517.5
2767,90424.44
2768,113089.0
2769,129235.11
2770,177082.0
2771,128176.11
2772,110848.0
2773,150076.0
2774,145660.5
2775,94070.0
2776,162030.0
2777,151303.0
2778,142602.0
2779,109336.93
2780,108402.0
2781,102282.6
2782,105344.25
2783,90014.72
2784,129336.03666666667
2785,126706.95333333334
2786,90468.95
2787,135638.0
2788,102331.55
2789,153960.0
2790,91547.0
2791,146033.0
2792,53340.0
2793,118897.5
2794,113079.08
2795,128961.52
2796,131345.74
2797,243293.1
2798,121615.0
2799,135251.75
2800,90202.93
2801,163882.16666666666
2802,142450.25
2803,195794.7
2804,158063.4
2805,105644.61
2806,101938.74
2807,188803.34
2808,150749.5
2809,136044.5
2810,115365.41
2811,150183.0
2812,145252.875
2813,162896.0
2814,137920.9533333333
2815,123714.8
2816,236705.0
2817,150933.0
2818,147827.0
2819,155328.0
2820,117568.16
2821,103047.0
2822,235005.4
2823,236719.5
2824,142505.0
2825,142927.93
2826,137095.0
2827,144373.9166666667
2828,211174.0
2829,173057.5
2830,232837.26
2831,183946.0
2832,158484.25
2833,338751.7
2834,212225.84
2835,199800.1
2836,199800.1
2837,169353.0
2838,170609.0
2839,199546.0
2840,198788.4
2841,199593.0
2842,225575.44
2843,137626.24
2844,154767.5
2845,126412.66666666666
2846,218527.8
2847,205137.4
2848,258635.0
2849,222697.0
2850,300285.36
2851,271137.5
2852,249630.5
2853,226783.6
2854,138564.78373015873
2855,198113.0
2856,221147.3453333333
2857,202153.6
2858,196527.6
2859,120864.84
2860,126655.75
2861,169374.0
2862,183520.5
2863,116944.0
2864,197553.84
2865,146478.3333333333
2866,136123.10714285716
2867,123130.32666666666
2868,150758.0
2869,96341.77
2870,139031.48
2871,71608.0
2872,59184.66
2873,103328.0
2874,137582.0
2875,119954.83333333334
2876,155396.0
2877,124920.81
2878,168237.5
2879,126294.0
2880,103374.34
2881,144600.87
2882,130264.0
2883,170580.5
2884,252108.16
2885,202495.0
2886,151220.38
2887,116662.0
2888,126316.0
2889,61538.83
2890,101220.5
2891,151081.0
2892,81145.99
2893,115777.93
2894,65680.55
2895,248566.35
2896,251830.0
2897,218334.7
2898,149159.0
2899,236349.0
2900,162354.0
2901,221544.1
2902,175285.3333333333
2903,293240.71
2904,330101.08
2905,123501.43
2906,246846.41
2907,112621.57142857142
2908,136082.0
2909,158944.0
2910,83706.0
2911,90188.33333333331
2912,143741.5
2913,90136.83333333331
2914,92630.0
2915,87860.0
2916,84003.0
2917,140548.22
2918,111285.0
2919,264485.07
